1591841241216306	4	0	2147483648	0	1	-1
1591841241217629	3	0	2147483648	0	1	-1
1591841241218970	3	0	2147483648	0	1	-1
1591841241220327	4	0	2147483648	0	1	-1
1591841241221650	22	0	2147483648	0	1	-1
1591841241222981	4	0	2147483648	0	1	-1
1591841241224278	4	0	2147483648	0	1	-1
1591841241225433	7	0	2147483648	0	1	-1
1591841241226491	4	0	2147483648	0	1	-1
1591841241227571	4	0	2147483648	0	1	-1
1591841241228662	16	0	2147483648	0	1	-1
1591841241229742	4	0	2147483648	0	1	-1
1591841241230766	4	0	2147483648	0	1	-1
1591841241231860	6	0	2147483648	0	1	-1
1591841241233009	5	0	2147483648	0	1	-1
1591841241234364	4	0	2147483648	0	1	-1
1591841241235605	23	0	2147483648	0	1	-1
1591841241236957	23	0	2147483648	0	1	-1
1591841241238300	6	0	2147483648	0	1	-1
1591841241239685	22	0	2147483648	0	1	-1
1591841241241065	4	0	2147483648	0	1	-1
1591841241242441	8	0	2147483648	0	1	-1
1591841241243777	7	0	2147483648	0	1	-1
1591841241245137	5	0	2147483648	0	1	-1
1591841241246486	5	0	2147483648	0	1	-1
1591841241247642	5	0	2147483648	0	1	-1
1591841241248991	7	0	2147483648	0	1	-1
1591841241250386	7	0	2147483648	0	1	-1
1591841241251744	5	0	2147483648	0	1	-1
1591841241253109	6	0	2946246932	0	1	-1
1591841241254454	3	2	2147483648	0	34	-1
1591841241255784	7	0	1588188346	0	1	-1
1591841241257141	7	0	1859672014	0	1	-1
1591841241258367	5	2	1588188346	0	3	-1
1591841241259429	15	0	2075669527	0	1	-1
1591841241260491	6	0	2147483648	0	1	-1
1591841241261594	5	0	2147483648	0	1	-1
1591841241262694	7	0	2147483648	0	1	-1
1591841241263756	7	0	2147483648	0	1	-1
1591841241264836	6	0	2147483648	0	1	-1
1591841241265917	5	0	2383869820	0	1	-1
1591841241267008	3	2	2147483648	0	6	-1
1591841241268133	10	0	3764044729	0	1	-1
1591841241269198	4	2	3764044729	0	3	-1
1591841241270534	8	0	2107006537	0	1	-1
1591841241271777	7	0	122047899	0	1	-1
1591841241273113	4	2	122047899	0	2	-1
1591841241274424	6	0	438848971	0	1	-1
1591841241275734	7	0	433009949	0	1	-1
1591841241276887	6	0	2708015692	0	1	-1
1591841241277987	4	2	2708015692	0	3	-1
1591841241279121	3	0	2549337025	0	1	-1
1591841241280145	5	0	1985185252	0	1	-1
1591841241281218	3	0	1731317478	0	1	-1
1591841241282295	2	2	1731317478	0	3	-1
1591841241283348	5	0	1788833338	0	1	-1
1591841241284651	6	0	2467680458	0	1	-1
1591841241285681	6	0	658410011	0	1	-1
1591841241286983	5	0	3659724123	0	1	-1
1591841241288290	6	0	564078812	0	1	-1
1591841241289602	16	0	1537197558	0	1	-1
1591841241290925	3	2	1537197558	0	6	-1
1591841241292242	6	0	4232705846	0	1	-1
1591841241293324	12	0	253434886	0	1	-1
1591841241294395	3	0	1112139899	0	1	-1
1591841241295427	2	0	264131528	0	1	-1
1591841241296511	5	0	1305575360	0	1	-1
1591841241297706	6	0	21377362	0	1	-1
1591841241298758	3	0	3836334656	0	1	-1
1591841241299830	3	0	3512870210	0	1	-1
1591841241300912	3	2	3512870210	0	8	-1
1591841241301962	3	0	2449009114	0	1	-1
1591841241303006	4	0	1545557731	0	1	-1
1591841241304078	2	2	2449009114	0	1	-1
1591841241305154	3	2	1545557731	0	1	-1
1591841241306226	3	0	2470447823	0	1	-1
1591841241307298	3	0	2552656485	0	1	-1
1591841241308606	8	2	2470447823	0	1	-1
1591841241309932	7	0	3774329890	0	1	-1
1591841241311222	6	0	228848034	0	1	-1
1591841241312564	6	0	57646901	0	1	-1
1591841241313631	7	0	262907685	0	1	-1
1591841241314974	7	0	2905814684	0	1	-1
1591841241316308	5	0	3102526309	0	1	-1
1591841241317643	5	0	1901737960	0	1	-1
1591841241318975	5	0	3186629247	0	1	-1
1591841241320311	6	0	2637508948	0	1	-1
1591841241321641	6	0	2062534776	0	1	-1
1591841241322991	2	2	2637508948	0	10	-1
1591841241324151	4	0	2278301631	0	1	-1
1591841241325245	19	0	1259081471	0	1	-1
1591841241326278	3	0	3719838054	0	1	-1
1591841241327343	2	0	3481753929	0	1	-1
1591841241328425	3	0	2281728651	0	1	-1
1591841241329461	2	0	3022998081	0	1	-1
1591841241330529	3	0	315960926	0	1	-1
1591841241331567	2	0	2506581807	0	1	-1
1591841241332607	2	0	1356229785	0	1	-1
1591841241333643	3	0	1955301848	0	1	-1
1591841241334673	1	2	1356229785	0	10	-1
1591841241335705	17	0	1527916863	0	1	-1
1591841241336844	2	0	1191380490	0	1	-1
1591841241337861	17	0	2118534857	0	1	-1
1591841241338888	17	0	475712458	0	1	-1
1591841241340045	2	0	3262547760	0	1	-1
1591841241341078	2	0	3458617791	0	1	-1
1591841241342210	3	0	2953733710	0	1	-1
1591841241343349	3	0	1309352748	0	1	-1
1591841241344415	3	0	1602872043	0	1	-1
1591841241345445	2	0	2693900523	0	1	-1
1591841241346579	23	2	1602872043	0	10	-1
1591841241347722	2	0	1786151341	0	1	-1
1591841241348747	17	0	1198336392	0	1	-1
1591841241349785	2	0	282935146	0	1	-1
1591841241350808	2	0	3892751490	0	1	-1
1591841241351864	12	0	1608804341	0	1	-1
1591841241353142	2	0	620183171	0	1	-1
1591841241354460	21	0	3319466921	0	1	-1
1591841241355808	21	0	1680122151	0	1	-1
1591841241357146	4	0	2378466566	0	1	-1
1591841241358512	4	0	1964218379	0	1	-1
1591841241359900	4	2	2378466566	0	10	-1
1591841241361243	4	0	818050003	0	1	-1
1591841241362573	27	0	2194082647	0	1	-1
1591841241363923	19	0	1221851427	0	1	-1
1591841241365069	19	0	3730363148	0	1	-1
1591841241366452	5	0	1160767598	0	1	-1
1591841241367798	4	0	1689243948	0	1	-1
1591841241368930	21	0	2664964438	0	1	-1
1591841241370256	22	0	1239580384	0	1	-1
1591841241371444	7	0	1205097775	0	1	-1
1591841241372654	21	0	1203939021	0	1	-1
1591841241373990	12	2	1205097775	0	10	-1
1591841241375323	5	0	990884709	0	1	-1
1591841241376671	3	0	209733799	0	1	-1
1591841241377977	7	0	3607366574	0	1	-1
1591841241379156	9	0	1309814880	0	1	-1
1591841241380288	6	0	3725679038	0	1	-1
1591841241381446	4	0	1672271658	0	1	-1
1591841241382619	4	0	1486846723	0	1	-1
1591841241383786	4	0	2251832896	0	1	-1
1591841241384942	3	0	2455538614	0	1	-1
1591841241386079	3	0	3612194081	0	1	-1
1591841241387266	2	2	2455538614	0	10	-1
1591841241388319	7	0	3728843773	0	1	-1
1591841241389491	7	0	1202230071	0	1	-1
1591841241390536	3	0	3202620910	0	1	-1
1591841241391621	5	0	3103063673	0	1	-1
1591841241392721	3	0	2158287573	0	1	-1
1591841241394027	8	0	1791462075	0	1	-1
1591841241395347	8	0	1629334830	0	1	-1
1591841241396668	8	0	3683950804	0	1	-1
1591841241397991	7	0	1077723958	0	1	-1
1591841241399309	8	0	1130198037	0	1	-1
1591841241400646	3	2	1077723958	0	10	-1
1591841241401774	8	0	755731883	0	1	-1
1591841241403103	7	0	362926274	0	1	-1
1591841241404431	8	0	2278035155	0	1	-1
1591841241405757	2	2	362926274	0	3	-1
1591841241406869	4	0	2676089325	0	1	-1
1591841241407945	7	0	2246382078	0	1	-1
1591841241409250	6	0	4288256015	0	1	-1
1591841241410289	3	0	1085920643	0	1	-1
1591841241411384	2	2	4288256015	0	4	-1
1591841241412472	19	0	2147483648	0	1	-1
1591841241413590	10	0	2147483648	0	1	-1
1591841241414874	3	0	2195546692	0	1	-1
1591841241416092	3	0	181387686	0	1	-1
1591841241417361	2	2	2147483648	0	2	-1
1591841241418626	3	0	3457736110	0	1	-1
1591841241420000	8	0	1833408150	0	1	-1
1591841241421355	9	0	2364556866	0	1	-1
1591841241422708	8	0	3555414945	0	1	-1
1591841241424055	9	0	2004474851	0	1	-1
1591841241425405	8	0	722961284	0	1	-1
1591841241426751	9	0	3418726705	0	1	-1
1591841241428089	9	0	3189575530	0	1	-1
1591841241429455	14	2	3418726705	0	10	-1
1591841241430812	8	0	4021383458	0	1	-1
1591841241432163	8	0	2991774208	0	1	-1
1591841241433516	7	0	34113934	0	1	-1
1591841241434854	7	0	1602414120	0	1	-1
1591841241436196	4	2	1602414120	0	5	-1
1591841241437538	9	0	4192697807	0	1	-1
1591841241438878	7	0	3581475495	0	1	-1
1591841241440223	8	0	2759845259	0	1	-1
1591841241441562	8	0	1483789833	0	1	-1
1591841241442687	8	0	1321005314	0	1	-1
1591841241444052	4	2	1321005314	0	5	-1
1591841241445399	17	0	499228181	0	1	-1
1591841241446749	5	0	683919167	0	1	-1
1591841241447846	3	0	1433188236	0	1	-1
1591841241448924	4	0	1297948887	0	1	-1
1591841241450005	3	0	833009810	0	1	-1
1591841241451101	3	0	2968162425	0	1	-1
1591841241452200	19	0	2709298647	0	1	-1
1591841241453290	3	0	1898355903	0	1	-1
1591841241454380	3	0	1248009952	0	1	-1
1591841241455477	4	0	2053378681	0	1	-1
1591841241456572	11	2	1248009952	0	9	-1
1591841241457629	19	0	1311512591	0	1	-1
1591841241458719	3	0	401335814	0	1	-1
1591841241460000	5	0	400016018	0	1	-1
1591841241461052	3	0	2929321805	0	1	-1
1591841241462093	2	0	1227972125	0	1	-1
1591841241463354	6	0	1238271038	0	1	-1
1591841241464450	3	0	3641189765	0	1	-1
1591841241465769	6	0	3667229989	0	1	-1
1591841241466869	16	0	3016752286	0	1	-1
1591841241468030	3	0	1552690277	0	1	-1
1591841241469059	2	2	3016752286	0	10	-1
1591841241470355	5	0	1399297850	0	1	-1
1591841241471594	5	0	3120346827	0	1	-1
1591841241472658	5	0	2947733477	0	1	-1
1591841241473962	19	0	4160026374	0	1	-1
1591841241475285	19	0	1350714631	0	1	-1
1591841241476602	20	0	3762839151	0	1	-1
1591841241477924	21	0	1975125228	0	1	-1
1591841241479246	4	0	1625597488	0	1	-1
1591841241480448	4	0	737717950	0	1	-1
1591841241481515	4	0	3499802826	0	1	-1
1591841241482818	2	2	737717950	0	10	-1
1591841241483894	2	0	1996778911	0	1	-1
1591841241485188	5	0	116879975	0	1	-1
1591841241486489	19	0	2545042301	0	1	-1
1591841241487817	1	0	3606260927	0	1	-1
1591841241488863	1	0	902149891	0	1	-1
1591841241489915	1	0	2941516179	0	1	-1
1591841241490967	2	0	1597209548	0	1	-1
1591841241492033	2	0	1628022537	0	1	-1
1591841241493079	2	0	2812157612	0	1	-1
1591841241494126	1	0	1710144711	0	1	-1
1591841241495177	1	0	2028485640	0	1	-1
1591841241496225	1	2	2028485640	0	3	-1
1591841241497440	25	0	383732424	0	1	-1
1591841241498507	4	0	1412039533	0	1	-1
1591841241499815	7	0	2059234544	0	1	-1
1591841241500935	2	0	610078889	0	1	-1
1591841241502228	5	0	4244758953	0	1	-1
1591841241503531	20	0	2522722003	0	1	-1
1591841241504618	4	0	426908534	0	1	-1
1591841241505918	6	0	802754644	0	1	-1
1591841241507236	4	0	1388117419	0	1	-1
1591841241508320	4	0	1778699564	0	1	-1
1591841241509636	3	2	1388117419	0	9	-1
1591841241510963	19	0	4123517227	0	1	-1
1591841241512280	4	0	882211909	0	1	-1
1591841241513581	5	0	3052793482	0	1	-1
1591841241514678	25	0	1349360510	0	1	-1
1591841241515726	3	0	4287156018	0	1	-1
1591841241516987	3	0	3746815860	0	1	-1
1591841241518285	2	2	4287156018	0	6	-1
1591841241519546	17	0	3645915830	0	1	-1
1591841241520823	2	0	636112065	0	1	-1
1591841241522143	19	0	1408739118	0	1	-1
1591841241523280	28	0	3575286061	0	1	-1
1591841241524626	2	2	3575286061	0	5	-1
1591841241525879	20	0	3840926243	0	1	-1
1591841241527204	3	0	578985431	0	1	-1
1591841241528533	2	2	578985431	0	2	-1
1591841241529742	20	0	2993443135	0	1	-1
1591841241531124	5	0	2523864987	0	1	-1
1591841241532444	21	0	1184477662	0	1	-1
1591841241533561	2	2	1184477662	0	3	-1
1591841241534584	5	0	1777219810	0	1	-1
1591841241535886	5	0	610850680	0	1	-1
1591841241537213	23	0	2095179107	0	1	-1
1591841241538602	4	0	2904698344	0	1	-1
1591841241539948	5	0	1272376279	0	1	-1
1591841241541170	5	0	2235775898	0	1	-1
1591841241542470	4	0	3466719430	0	1	-1
1591841241543819	2	2	3466719430	0	7	-1
1591841241544957	5	0	884591588	0	1	-1
1591841241546045	5	0	105904740	0	1	-1
1591841241547143	4	2	884591588	0	1	-1
1591841241548167	5	0	2234471566	0	1	-1
1591841241549514	7	0	3024268825	0	1	-1
1591841241550875	8	0	746842018	0	1	-1
1591841241552189	5	0	1896195773	0	1	-1
1591841241553380	4	0	307340488	0	1	-1
1591841241554722	5	0	4080215805	0	1	-1
1591841241555812	4	0	2168549957	0	1	-1
1591841241556877	3	0	1623626030	0	1	-1
1591841241557968	1	2	1623626030	0	9	-1
1591841241559008	3	0	2706322052	0	1	-1
1591841241560051	3	0	244304132	0	1	-1
1591841241561121	3	2	2706322052	0	1	-1
1591841241562175	2	0	1501333892	0	1	-1
1591841241563235	2	2	244304132	0	1	-1
1591841241564492	6	0	932593444	0	1	-1
1591841241565532	23	2	1501333892	0	1	-1
1591841241566846	4	0	1141126372	0	1	-1
1591841241568038	4	2	932593444	0	1	-1
1591841241569085	24	0	643161429	0	1	-1
1591841241570304	21	2	1141126372	0	1	-1
1591841241571405	2	0	1500865604	0	1	-1
1591841241572479	2	0	1027973124	0	1	-1
1591841241573543	2	2	1500865604	0	2	-1
1591841241574597	3	0	3212745188	0	1	-1
1591841241575730	3	2	1027973124	0	1	-1
1591841241576778	4	0	2885738212	0	1	-1
1591841241577835	3	0	4147143844	0	1	-1
1591841241578906	3	0	3682664004	0	1	-1
1591841241580008	3	2	4147143844	0	3	-1
1591841241581176	5	0	2454210180	0	1	-1
1591841241582200	6	2	3682664004	0	1	-1
1591841241583302	7	0	3886091012	0	1	-1
1591841241584379	6	2	2454210180	0	1	-1
1591841241585564	5	0	2438646500	0	1	-1
1591841241586854	3	2	3886091012	0	1	-1
1591841241588141	4	0	1341505956	0	1	-1
1591841241589462	7	2	2438646500	0	1	-1
1591841241590787	5	0	1633122852	0	1	-1
1591841241592096	5	2	1341505956	0	1	-1
1591841241593401	19	0	3913409540	0	1	-1
1591841241594720	18	2	1633122852	0	1	-1
1591841241596036	20	0	2807191812	0	1	-1
1591841241597101	4	2	3913409540	0	1	-1
1591841241598272	5	0	2076716772	0	1	-1
1591841241599321	4	2	2807191812	0	1	-1
1591841241600634	5	0	1783891428	0	1	-1
1591841241601700	2	2	2076716772	0	1	-1
1591841241602963	3	0	3802348388	0	1	-1
1591841241604063	4	2	1783891428	0	1	-1
1591841241605239	5	0	3211691876	0	1	-1
1591841241606292	2	2	3802348388	0	1	-1
1591841241607353	2	0	635840772	0	1	-1
1591841241608624	3	2	3211691876	0	1	-1
1591841241609711	1	0	4174683063	0	1	-1
1591841241610725	4	0	3863280252	0	1	-1
1591841241611846	6	0	944867381	0	1	-1
1591841241613143	5	0	261352289	0	1	-1
1591841241614441	5	0	2881535460	0	1	-1
1591841241615820	7	0	279602084	0	1	-1
1591841241617166	4	2	261352289	0	5	-1
1591841241618497	10	0	1649460132	0	1	-1
1591841241619877	6	2	279602084	0	2	-1
1591841241621224	10	0	2079837732	0	1	-1
1591841241622456	10	2	1649460132	0	1	-1
1591841241623747	8	0	3802276452	0	1	-1
1591841241624798	9	2	2079837732	0	1	-1
1591841241626162	13	0	2581717636	0	1	-1
1591841241627228	55	0	428515332	0	1	-1
1591841241628403	4	2	2581717636	0	2	-1
1591841241629553	8	0	3100757296	0	1	-1
1591841241630629	8	0	2413377345	0	1	-1
1591841241631765	9	0	3788571339	0	1	-1
1591841241632836	27	0	3309715042	0	1	-1
1591841241633990	6	0	2064326871	0	1	-1
1591841241635126	3	2	2064326871	0	6	-1
1591841241636258	6	0	2647817501	0	1	-1
1591841241637357	3	0	3880488293	0	1	-1
1591841241638506	3	0	4009129766	0	1	-1
1591841241639695	3	0	1029024676	0	1	-1
1591841241640858	4	0	3948996580	0	1	-1
1591841241642027	1	2	1029024676	0	4	-1
1591841241643169	4	0	209209796	0	1	-1
1591841241644325	3	2	3948996580	0	1	-1
1591841241645632	7	0	4199562436	0	1	-1
1591841241646954	8	2	209209796	0	1	-1
1591841241648078	8	0	2232382340	0	1	-1
1591841241649397	6	2	4199562436	0	1	-1
1591841241650715	9	0	1124136132	0	1	-1
1591841241652036	6	2	2232382340	0	1	-1
1591841241653074	4	0	536590564	0	1	-1
1591841241654153	17	2	1124136132	0	1	-1
1591841241655243	4	0	2921964260	0	1	-1
1591841241656432	5	2	536590564	0	1	-1
1591841241657722	24	0	3718470852	0	1	-1
1591841241659101	9	2	2921964260	0	1	-1
1591841241660446	7	0	2400472004	0	1	-1
1591841241661788	20	2	3718470852	0	1	-1
1591841241663179	8	0	269467076	0	1	-1
1591841241664545	6	2	2400472004	0	1	-1
1591841241665689	4	0	3684976011	0	1	-1
1591841241666718	3	2	269467076	0	1	-1
1591841241667827	3	0	309720750	0	1	-1
1591841241668879	21	0	3570254665	0	1	-1
1591841241669954	11	0	2076681316	0	1	-1
1591841241671052	2	0	3674263844	0	1	-1
1591841241672102	1	2	2076681316	0	4	-1
1591841241673251	7	0	2147483648	0	1	-1
1591841241674324	3	0	2147483648	0	1	-1
1591841241675376	3	0	2147483648	0	1	-1
1591841241676418	4	0	2147483648	0	1	-1
1591841241677521	6	0	1828232964	0	1	-1
1591841241678642	2	2	2147483648	0	4	-1
1591841241679704	2	2	1828232964	0	2	-1
1591841241680762	2	0	3887354212	0	1	-1
1591841241681826	2	0	2610645508	0	1	-1
1591841241682886	2	2	3887354212	0	1	-1
1591841241683946	2	0	2716017796	0	1	-1
1591841241685009	1	2	2610645508	0	1	-1
1591841241686072	2	0	1125912548	0	1	-1
1591841241687131	3	2	2716017796	0	1	-1
1591841241688190	2	0	894762052	0	1	-1
1591841241689253	2	2	1125912548	0	1	-1
1591841241690517	6	0	1562416900	0	1	-1
1591841241691587	26	2	894762052	0	1	-1
1591841241692642	4	0	3982370820	0	1	-1
1591841241693682	5	0	2142746532	0	1	-1
1591841241694758	3	2	1562416900	0	1	-1
1591841241696126	5	0	24165508	0	1	-1
1591841241697216	4	2	3982370820	0	1	-1
1591841241698299	2	2	2142746532	0	1	-1
1591841241699362	2	0	1342240260	0	1	-1
1591841241700404	2	0	3627419458	0	1	-1
1591841241701437	17	2	24165508	0	1	-1
1591841241702587	1	0	1645665495	0	1	-1
1591841241703602	17	0	2996522788	0	1	-1
1591841241704751	1	2	1645665495	0	3	-1
1591841241705779	2	0	4218552900	0	1	-1
1591841241706791	17	2	2996522788	0	1	-1
1591841241707836	2	0	4006939684	0	1	-1
1591841241708877	16	2	4218552900	0	1	-1
1591841241710021	17	0	4294765956	0	1	-1
1591841241711165	4	2	4006939684	0	1	-1
1591841241712308	9	0	3723527780	0	1	-1
1591841241713343	1	2	4294765956	0	1	-1
1591841241714546	2	0	9759812	0	1	-1
1591841241715556	2	2	3723527780	0	1	-1
1591841241716611	3	0	3641558724	0	1	-1
1591841241717648	3	2	9759812	0	1	-1
1591841241718681	2	0	856957860	0	1	-1
1591841241719738	1	2	3641558724	0	1	-1
1591841241720775	3	0	2113191226	0	1	-1
1591841241721834	2	2	856957860	0	1	-1
1591841241722890	2	0	1136198340	0	1	-1
1591841241724026	2	0	1571189700	0	1	-1
1591841241725150	2	2	1136198340	0	2	-1
1591841241726195	2	0	2193696900	0	1	-1
1591841241727248	3	2	1571189700	0	1	-1
1591841241728293	2	0	2524536100	0	1	-1
1591841241729460	2	2	2193696900	0	1	-1
1591841241730551	2	0	2400908196	0	1	-1
1591841241731609	2	2	2524536100	0	1	-1
1591841241732644	2	0	3071753220	0	1	-1
1591841241733699	2	2	2400908196	0	1	-1
1591841241734754	2	0	4144541828	0	1	-1
1591841241735812	2	2	3071753220	0	1	-1
1591841241736869	1	0	3519017348	0	1	-1
1591841241737925	2	2	4144541828	0	1	-1
1591841241738962	2	0	4099307428	0	1	-1
1591841241740019	2	2	3519017348	0	1	-1
1591841241741317	7	0	1155193092	0	1	-1
1591841241742626	5	2	4099307428	0	1	-1
1591841241743934	5	0	1749408740	0	1	-1
1591841241745241	5	2	1155193092	0	1	-1
1591841241746558	8	0	667483908	0	1	-1
1591841241747888	6	2	1749408740	0	1	-1
1591841241749193	3	0	4215673348	0	1	-1
1591841241750452	4	2	667483908	0	1	-1
1591841241751724	5	0	1049068676	0	1	-1
1591841241752842	4	0	21388836	0	1	-1
1591841241753935	3	2	1049068676	0	2	-1
1591841241755023	3	0	3233736932	0	1	-1
1591841241756113	3	2	21388836	0	1	-1
1591841241757417	7	0	1995126532	0	1	-1
1591841241758448	13	2	3233736932	0	1	-1
1591841241759798	7	0	1521034628	0	1	-1
1591841241761132	6	2	1995126532	0	1	-1
1591841241762211	7	0	998301284	0	1	-1
1591841241763544	27	2	1521034628	0	1	-1
1591841241764940	5	2	998301284	0	1	-1
1591841241766300	25	0	2128937252	0	1	-1
1591841241767674	6	0	2474410564	0	1	-1
1591841241769022	25	0	3029845828	0	1	-1
1591841241770346	25	0	1291350468	0	1	-1
1591841241771728	2	2	2128937252	0	2	-1
1591841241773043	6	0	996037060	0	1	-1
1591841241774426	4	2	1291350468	0	2	-1
1591841241775653	22	0	1091881988	0	1	-1
1591841241776815	22	2	996037060	0	1	-1
1591841241778032	22	0	2556778244	0	1	-1
1591841241779217	21	2	1091881988	0	1	-1
1591841241780557	23	0	3223449508	0	1	-1
1591841241781740	7	2	2556778244	0	1	-1
1591841241782817	3	0	42891876	0	1	-1
1591841241783967	4	0	389170148	0	1	-1
1591841241785044	2	2	42891876	0	2	-1
1591841241786349	8	0	1557897060	0	1	-1
1591841241787672	7	2	389170148	0	1	-1
1591841241788991	7	0	461128196	0	1	-1
1591841241790107	8	0	4057401636	0	1	-1
1591841241791231	3	2	461128196	0	2	-1
1591841241792293	5	0	637989156	0	1	-1
1591841241793600	6	0	1619498916	0	1	-1
1591841241794908	6	0	2254741732	0	1	-1
1591841241796224	2	2	1619498916	0	3	-1
1591841241797529	6	0	3882349444	0	1	-1
1591841241798837	6	2	2254741732	0	1	-1
1591841241800146	7	0	3515810244	0	1	-1
1591841241801455	14	0	1991703140	0	1	-1
1591841241802776	4	2	3515810244	0	2	-1
1591841241804082	7	0	473039780	0	1	-1
1591841241805391	6	2	1991703140	0	1	-1
1591841241806699	6	0	1120667647	0	1	-1
1591841241808025	5	2	473039780	0	1	-1
1591841241809332	6	0	2331069572	0	1	-1
1591841241810643	6	0	4157759940	0	1	-1
1591841241811951	6	0	2147483648	0	1	-1
1591841241813259	5	0	2147483648	0	1	-1
1591841241814563	4	0	1113003204	0	1	-1
1591841241815622	2	0	2773249476	0	1	-1
1591841241816685	9	0	2866554372	0	1	-1
1591841241817744	2	0	3173914436	0	1	-1
1591841241818803	3	0	2147483648	0	1	-1
1591841241819866	2	0	2147483648	0	1	-1
1591841241820925	2	0	722508324	0	1	-1
1591841241821985	2	0	3267591780	0	1	-1
1591841241823057	3	2	722508324	0	12	-1
1591841241824158	6	0	4244693284	0	1	-1
1591841241825377	21	2	3267591780	0	1	-1
1591841241826672	22	0	626233828	0	1	-1
1591841241827984	17	2	4244693284	0	1	-1
1591841241829284	3	0	711576004	0	1	-1
1591841241830597	5	0	3147207908	0	1	-1
1591841241831898	31	2	626233828	0	1	-1
1591841241833241	4	0	576185316	0	1	-1
1591841241834573	5	2	711576004	0	1	-1
1591841241835873	5	0	1905004324	0	1	-1
1591841241837180	2	2	576185316	0	2	-1
1591841241838486	5	0	138429924	0	1	-1
1591841241839788	5	0	2513046020	0	1	-1
1591841241841105	30	2	138429924	0	2	-1
1591841241842436	5	0	4253625316	0	1	-1
1591841241843737	5	2	2513046020	0	1	-1
